Sample_Name	Library_ID	Lane	Colour_Chemistry	SeqType	Organism	Strandedness	UDG_Treatment	R1	R2	BAM
MID101.A	MID101.A0101	2	2	PE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID101.A0101.SG1.1_S0_L002_R1_001.fastq.gz	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID101.A0101.SG1.1_S0_L002_R2_001.fastq.gz	NA
MID101.A	MID101.A0101	6	2	PE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID101.A0101.SG1.2_S0_L002_R1_001.fastq.gz	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID101.A0101.SG1.2_S0_L002_R2_001.fastq.gz	NA
MID102.A	MID102.A0101	2	2	PE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID102.A0101.SG1.1_S0_L002_R1_001.fastq.gz	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID102.A0101.SG1.1_S0_L002_R2_001.fastq.gz	NA
MID102.A	MID102.A0101	6	2	PE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID102.A0101.SG1.2_S0_L002_R1_001.fastq.gz	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID102.A0101.SG1.2_S0_L002_R2_001.fastq.gz	NA
CMB001.A	CMB001.A0101	3	2	PE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/CMB001.A0101.SG1.1_S0_L003_R1_001.fastq.gz	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/CMB001.A0101.SG1.1_S0_L003_R2_001.fastq.gz	NA
CMB001.A	CMB001.A0101	7	2	PE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/CMB001.A0101.SG1.2_S0_L003_R1_001.fastq.gz	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/CMB001.A0101.SG1.2_S0_L003_R2_001.fastq.gz	NA
CMB002.A	CMB002.A0101	3	2	PE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/CMB002.A0101.SG1.1_S0_L003_R1_001.fastq.gz	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/CMB002.A0101.SG1.1_S0_L003_R2_001.fastq.gz	NA
CMB002.A	CMB002.A0101	7	2	PE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/CMB002.A0101.SG1.2_S0_L003_R1_001.fastq.gz	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/CMB002.A0101.SG1.2_S0_L003_R2_001.fastq.gz	NA
CMB003.A	CMB003.A0101	3	2	PE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/CMB003.A0101.SG1.1_S0_L003_R1_001.fastq.gz	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/CMB003.A0101.SG1.1_S0_L003_R2_001.fastq.gz	NA
CMB003.A	CMB003.A0101	7	2	PE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/CMB003.A0101.SG1.2_S0_L003_R1_001.fastq.gz	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/CMB003.A0101.SG1.2_S0_L003_R2_001.fastq.gz	NA
CMB004.A	CMB004.A0101	3	2	PE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/CMB004.A0101.SG1.1_S0_L003_R1_001.fastq.gz	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/CMB004.A0101.SG1.1_S0_L003_R2_001.fastq.gz	NA
CMB004.A	CMB004.A0101	7	2	PE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/CMB004.A0101.SG1.2_S0_L003_R1_001.fastq.gz	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/CMB004.A0101.SG1.2_S0_L003_R2_001.fastq.gz	NA
CMB005.A	CMB005.A0101	3	2	PE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/CMB005.A0101.SG1.1_S0_L003_R1_001.fastq.gz	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/CMB005.A0101.SG1.1_S0_L003_R2_001.fastq.gz	NA
CMB005.A	CMB005.A0101	7	2	PE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/CMB005.A0101.SG1.2_S0_L003_R1_001.fastq.gz	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/CMB005.A0101.SG1.2_S0_L003_R2_001.fastq.gz	NA
CMB006.A	CMB006.A0101	3	2	PE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/CMB006.A0101.SG1.1_S0_L003_R1_001.fastq.gz	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/CMB006.A0101.SG1.1_S0_L003_R2_001.fastq.gz	NA
CMB006.A	CMB006.A0101	7	2	PE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/CMB006.A0101.SG1.2_S0_L003_R1_001.fastq.gz	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/CMB006.A0101.SG1.2_S0_L003_R2_001.fastq.gz	NA
CMB007.A	CMB007.A0101	3	2	PE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/CMB007.A0101.SG1.1_S0_L003_R1_001.fastq.gz	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/CMB007.A0101.SG1.1_S0_L003_R2_001.fastq.gz	NA
CMB007.A	CMB007.A0101	7	2	PE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/CMB007.A0101.SG1.2_S0_L003_R1_001.fastq.gz	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/CMB007.A0101.SG1.2_S0_L003_R2_001.fastq.gz	NA
CMB008.A	CMB008.A0101	3	2	PE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/CMB008.A0101.SG1.1_S0_L003_R1_001.fastq.gz	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/CMB008.A0101.SG1.1_S0_L003_R2_001.fastq.gz	NA
CMB008.A	CMB008.A0101	7	2	PE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/CMB008.A0101.SG1.2_S0_L003_R1_001.fastq.gz	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/CMB008.A0101.SG1.2_S0_L003_R2_001.fastq.gz	NA
EXB034.A	EXB034.A2701	3	2	PE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/EXB034.A2701.SG1.1_S0_L003_R1_001.fastq.gz	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/EXB034.A2701.SG1.1_S0_L003_R2_001.fastq.gz	NA
EXB059.A	EXB059.A2101	3	2	PE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/EXB059.A2101.SG1.1_S0_L003_R1_001.fastq.gz	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/EXB059.A2101.SG1.1_S0_L003_R2_001.fastq.gz	NA
EXB059.A	EXB059.A2201	3	2	PE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/EXB059.A2201.SG1.1_S0_L003_R1_001.fastq.gz	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/EXB059.A2201.SG1.1_S0_L003_R2_001.fastq.gz	NA
EXB059.A	EXB059.A2301	3	2	PE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/EXB059.A2301.SG1.1_S0_L003_R1_001.fastq.gz	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/EXB059.A2301.SG1.1_S0_L003_R2_001.fastq.gz	NA
EXB059.A	EXB059.A2401	3	2	PE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/EXB059.A2401.SG1.1_S0_L003_R1_001.fastq.gz	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/EXB059.A2401.SG1.1_S0_L003_R2_001.fastq.gz	NA
EXB059.A	EXB059.A2501	3	2	PE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/EXB059.A2501.SG1.1_S0_L003_R1_001.fastq.gz	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/EXB059.A2501.SG1.1_S0_L003_R2_001.fastq.gz	NA
LIB058.A	LIB058.A0102	3	2	PE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/LIB058.A0102.SG1.1_S0_L003_R1_001.fastq.gz	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/LIB058.A0102.SG1.1_S0_L003_R2_001.fastq.gz	NA
LIB058.A	LIB058.A0103	3	2	PE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/LIB058.A0103.SG1.1_S0_L003_R1_001.fastq.gz	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/LIB058.A0103.SG1.1_S0_L003_R2_001.fastq.gz	NA
LIB058.A	LIB058.A0104	3	2	PE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/LIB058.A0104.SG1.1_S0_L003_R1_001.fastq.gz	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/LIB058.A0104.SG1.1_S0_L003_R2_001.fastq.gz	NA
LIB058.A	LIB058.A0105	3	2	PE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/LIB058.A0105.SG1.1_S0_L003_R1_001.fastq.gz	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/LIB058.A0105.SG1.1_S0_L003_R2_001.fastq.gz	NA
LIB058.A	LIB058.A0106	3	2	PE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/LIB058.A0106.SG1.1_S0_L003_R1_001.fastq.gz	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/LIB058.A0106.SG1.1_S0_L003_R2_001.fastq.gz	NA
LIB058.A	LIB058.A0107	3	2	PE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/LIB058.A0107.SG1.1_S0_L003_R1_001.fastq.gz	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/LIB058.A0107.SG1.1_S0_L003_R2_001.fastq.gz	NA
MID022.A	MID022.A0101	3	2	PE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID022.A0101.SG1.1_S0_L003_R1_001.fastq.gz	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID022.A0101.SG1.1_S0_L003_R2_001.fastq.gz	NA
MID022.A	MID022.A0101	7	2	PE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID022.A0101.SG1.2_S0_L003_R1_001.fastq.gz	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID022.A0101.SG1.2_S0_L003_R2_001.fastq.gz	NA
MID023.A	MID023.A0101	3	2	PE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID023.A0101.SG1.1_S0_L003_R1_001.fastq.gz	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID023.A0101.SG1.1_S0_L003_R2_001.fastq.gz	NA
MID023.A	MID023.A0101	7	2	PE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID023.A0101.SG1.2_S0_L003_R1_001.fastq.gz	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID023.A0101.SG1.2_S0_L003_R2_001.fastq.gz	NA
MID024.A	MID024.A0101	3	2	PE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID024.A0101.SG1.1_S0_L003_R1_001.fastq.gz	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID024.A0101.SG1.1_S0_L003_R2_001.fastq.gz	NA
MID024.A	MID024.A0101	7	2	PE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID024.A0101.SG1.2_S0_L003_R1_001.fastq.gz	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID024.A0101.SG1.2_S0_L003_R2_001.fastq.gz	NA
MID025.A	MID025.A0101	3	2	PE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID025.A0101.SG1.1_S0_L003_R1_001.fastq.gz	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID025.A0101.SG1.1_S0_L003_R2_001.fastq.gz	NA
MID025.A	MID025.A0101	7	2	PE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID025.A0101.SG1.2_S0_L003_R1_001.fastq.gz	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID025.A0101.SG1.2_S0_L003_R2_001.fastq.gz	NA
MID026.A	MID026.A0101	3	2	PE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID026.A0101.SG1.1_S0_L003_R1_001.fastq.gz	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID026.A0101.SG1.1_S0_L003_R2_001.fastq.gz	NA
MID026.A	MID026.A0101	7	2	PE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID026.A0101.SG1.2_S0_L003_R1_001.fastq.gz	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID026.A0101.SG1.2_S0_L003_R2_001.fastq.gz	NA
MID027.A	MID027.A0101	3	2	PE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID027.A0101.SG1.1_S0_L003_R1_001.fastq.gz	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID027.A0101.SG1.1_S0_L003_R2_001.fastq.gz	NA
MID027.A	MID027.A0101	7	2	PE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID027.A0101.SG1.2_S0_L003_R1_001.fastq.gz	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID027.A0101.SG1.2_S0_L003_R2_001.fastq.gz	NA
MID028.A	MID028.A0101	3	2	PE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID028.A0101.SG1.1_S0_L003_R1_001.fastq.gz	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID028.A0101.SG1.1_S0_L003_R2_001.fastq.gz	NA
MID028.A	MID028.A0101	7	2	PE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID028.A0101.SG1.2_S0_L003_R1_001.fastq.gz	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID028.A0101.SG1.2_S0_L003_R2_001.fastq.gz	NA
MID029.A	MID029.A0101	3	2	PE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID029.A0101.SG1.1_S0_L003_R1_001.fastq.gz	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID029.A0101.SG1.1_S0_L003_R2_001.fastq.gz	NA
MID029.A	MID029.A0101	7	2	PE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID029.A0101.SG1.2_S0_L003_R1_001.fastq.gz	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID029.A0101.SG1.2_S0_L003_R2_001.fastq.gz	NA
MID030.A	MID030.A0101	3	2	PE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID030.A0101.SG1.1_S0_L003_R1_001.fastq.gz	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID030.A0101.SG1.1_S0_L003_R2_001.fastq.gz	NA
MID030.A	MID030.A0101	7	2	PE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID030.A0101.SG1.2_S0_L003_R1_001.fastq.gz	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID030.A0101.SG1.2_S0_L003_R2_001.fastq.gz	NA
MID031.A	MID031.A0101	3	2	PE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID031.A0101.SG1.1_S0_L003_R1_001.fastq.gz	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID031.A0101.SG1.1_S0_L003_R2_001.fastq.gz	NA
MID031.A	MID031.A0101	7	2	PE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID031.A0101.SG1.2_S0_L003_R1_001.fastq.gz	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID031.A0101.SG1.2_S0_L003_R2_001.fastq.gz	NA
MID032.A	MID032.A0101	3	2	PE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID032.A0101.SG1.1_S0_L003_R1_001.fastq.gz	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID032.A0101.SG1.1_S0_L003_R2_001.fastq.gz	NA
MID032.A	MID032.A0101	7	2	PE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID032.A0101.SG1.2_S0_L003_R1_001.fastq.gz	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID032.A0101.SG1.2_S0_L003_R2_001.fastq.gz	NA
MID033.A	MID033.A0101	3	2	PE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID033.A0101.SG1.1_S0_L003_R1_001.fastq.gz	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID033.A0101.SG1.1_S0_L003_R2_001.fastq.gz	NA
MID033.A	MID033.A0101	7	2	PE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID033.A0101.SG1.2_S0_L003_R1_001.fastq.gz	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID033.A0101.SG1.2_S0_L003_R2_001.fastq.gz	NA
MID034.A	MID034.A0101	3	2	PE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID034.A0101.SG1.1_S0_L003_R1_001.fastq.gz	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID034.A0101.SG1.1_S0_L003_R2_001.fastq.gz	NA
MID034.A	MID034.A0101	7	2	PE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID034.A0101.SG1.2_S0_L003_R1_001.fastq.gz	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID034.A0101.SG1.2_S0_L003_R2_001.fastq.gz	NA
MID035.A	MID035.A0101	3	2	PE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID035.A0101.SG1.1_S0_L003_R1_001.fastq.gz	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID035.A0101.SG1.1_S0_L003_R2_001.fastq.gz	NA
MID035.A	MID035.A0101	7	2	PE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID035.A0101.SG1.2_S0_L003_R1_001.fastq.gz	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID035.A0101.SG1.2_S0_L003_R2_001.fastq.gz	NA
MID036.A	MID036.A0101	3	2	PE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID036.A0101.SG1.1_S0_L003_R1_001.fastq.gz	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID036.A0101.SG1.1_S0_L003_R2_001.fastq.gz	NA
MID036.A	MID036.A0101	7	2	PE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID036.A0101.SG1.2_S0_L003_R1_001.fastq.gz	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID036.A0101.SG1.2_S0_L003_R2_001.fastq.gz	NA
MID037.A	MID037.A0101	3	2	PE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID037.A0101.SG1.1_S0_L003_R1_001.fastq.gz	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID037.A0101.SG1.1_S0_L003_R2_001.fastq.gz	NA
MID037.A	MID037.A0101	7	2	PE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID037.A0101.SG1.2_S0_L003_R1_001.fastq.gz	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID037.A0101.SG1.2_S0_L003_R2_001.fastq.gz	NA
MID038.A	MID038.A0101	3	2	PE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID038.A0101.SG1.1_S0_L003_R1_001.fastq.gz	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID038.A0101.SG1.1_S0_L003_R2_001.fastq.gz	NA
MID038.A	MID038.A0101	7	2	PE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID038.A0101.SG1.2_S0_L003_R1_001.fastq.gz	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID038.A0101.SG1.2_S0_L003_R2_001.fastq.gz	NA
MID039.A	MID039.A0101	3	2	PE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID039.A0101.SG1.1_S0_L003_R1_001.fastq.gz	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID039.A0101.SG1.1_S0_L003_R2_001.fastq.gz	NA
MID039.A	MID039.A0101	7	2	PE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID039.A0101.SG1.2_S0_L003_R1_001.fastq.gz	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID039.A0101.SG1.2_S0_L003_R2_001.fastq.gz	NA
MID040.A	MID040.A0101	3	2	PE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID040.A0101.SG1.1_S0_L003_R1_001.fastq.gz	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID040.A0101.SG1.1_S0_L003_R2_001.fastq.gz	NA
MID040.A	MID040.A0101	7	2	PE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID040.A0101.SG1.2_S0_L003_R1_001.fastq.gz	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID040.A0101.SG1.2_S0_L003_R2_001.fastq.gz	NA
MID041.A	MID041.A0101	3	2	PE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID041.A0101.SG1.1_S0_L003_R1_001.fastq.gz	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID041.A0101.SG1.1_S0_L003_R2_001.fastq.gz	NA
MID041.A	MID041.A0101	7	2	PE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID041.A0101.SG1.2_S0_L003_R1_001.fastq.gz	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID041.A0101.SG1.2_S0_L003_R2_001.fastq.gz	NA
MID042.A	MID042.A0101	3	2	PE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID042.A0101.SG1.1_S0_L003_R1_001.fastq.gz	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID042.A0101.SG1.1_S0_L003_R2_001.fastq.gz	NA
MID042.A	MID042.A0101	7	2	PE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID042.A0101.SG1.2_S0_L003_R1_001.fastq.gz	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID042.A0101.SG1.2_S0_L003_R2_001.fastq.gz	NA
MID043.A	MID043.A0101	3	2	PE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID043.A0101.SG1.1_S0_L003_R1_001.fastq.gz	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID043.A0101.SG1.1_S0_L003_R2_001.fastq.gz	NA
MID043.A	MID043.A0101	7	2	PE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID043.A0101.SG1.2_S0_L003_R1_001.fastq.gz	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID043.A0101.SG1.2_S0_L003_R2_001.fastq.gz	NA
MID044.A	MID044.A0101	3	2	PE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID044.A0101.SG1.1_S0_L003_R1_001.fastq.gz	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID044.A0101.SG1.1_S0_L003_R2_001.fastq.gz	NA
MID044.A	MID044.A0101	7	2	PE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID044.A0101.SG1.2_S0_L003_R1_001.fastq.gz	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID044.A0101.SG1.2_S0_L003_R2_001.fastq.gz	NA
MID045.A	MID045.A0101	3	2	PE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID045.A0101.SG1.1_S0_L003_R1_001.fastq.gz	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID045.A0101.SG1.1_S0_L003_R2_001.fastq.gz	NA
MID045.A	MID045.A0101	7	2	PE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID045.A0101.SG1.2_S0_L003_R1_001.fastq.gz	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID045.A0101.SG1.2_S0_L003_R2_001.fastq.gz	NA
MID046.A	MID046.A0101	3	2	PE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID046.A0101.SG1.1_S0_L003_R1_001.fastq.gz	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID046.A0101.SG1.1_S0_L003_R2_001.fastq.gz	NA
MID046.A	MID046.A0101	7	2	PE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID046.A0101.SG1.2_S0_L003_R1_001.fastq.gz	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID046.A0101.SG1.2_S0_L003_R2_001.fastq.gz	NA
MID047.A	MID047.A0101	3	2	PE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID047.A0101.SG1.1_S0_L003_R1_001.fastq.gz	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID047.A0101.SG1.1_S0_L003_R2_001.fastq.gz	NA
MID047.A	MID047.A0101	7	2	PE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID047.A0101.SG1.2_S0_L003_R1_001.fastq.gz	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID047.A0101.SG1.2_S0_L003_R2_001.fastq.gz	NA
MID048.A	MID048.A0101	3	2	PE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID048.A0101.SG1.1_S0_L003_R1_001.fastq.gz	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID048.A0101.SG1.1_S0_L003_R2_001.fastq.gz	NA
MID048.A	MID048.A0101	7	2	PE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID048.A0101.SG1.2_S0_L003_R1_001.fastq.gz	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID048.A0101.SG1.2_S0_L003_R2_001.fastq.gz	NA
MID049.A	MID049.A0101	3	2	PE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID049.A0101.SG1.1_S0_L003_R1_001.fastq.gz	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID049.A0101.SG1.1_S0_L003_R2_001.fastq.gz	NA
MID049.A	MID049.A0101	7	2	PE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID049.A0101.SG1.2_S0_L003_R1_001.fastq.gz	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID049.A0101.SG1.2_S0_L003_R2_001.fastq.gz	NA
